3.144,0.0078,0.0156,0.0117,3,0.0562,-0.8353,0.3873,0.3862,3,0.0750,1,
3.155,0.0078,0.0156,0.0117,3,0.0562,-0.8353,0.3873,0.3862,3,0.0750,1,
3.167,0.0078,0.0156,0.0117,3,0.0562,-0.8353,0.3873,0.3862,3,0.0750,1,
3.179,0.0078,0.0156,0.0117,3,0.0562,-0.8353,0.3873,0.3862,3,0.0750,1,
3.190,0.0078,0.0156,0.0117,3,0.0562,-0.8353,0.3873,0.3862,3,0.0750,1,
3.202,0.0078,0.0156,0.0117,3,0.0562,-0.8353,0.3873,0.3862,3,0.0747,1,
3.215,0.0313,-0.0430,0.0234,3,0.0562,-0.8353,0.3873,0.3862,3,0.0747,1,
3.225,0.0313,-0.0430,0.0234,3,0.0562,-0.8353,0.3873,0.3862,3,0.0747,1,
3.237,0.0313,-0.0430,0.0234,3,0.0562,-0.8353,0.3874,0.3862,3,0.0747,1,
3.250,-0.0391,-0.0039,-0.0039,3,0.0562,-0.8353,0.3874,0.3862,3,0.0747,1,
3.261,-0.0391,-0.0039,-0.0039,3,0.0563,-0.8353,0.3874,0.3862,3,0.0747,1,
3.273,-0.0391,-0.0039,-0.0039,3,0.0563,-0.8353,0.3874,0.3862,3,0.0747,1,
3.286,-0.0547,0.0195,0.0156,3,0.0563,-0.8353,0.3874,0.3862,3,0.0747,1,
3.297,-0.0547,0.0195,0.0156,3,0.0563,-0.8353,0.3874,0.3862,3,0.0745,1,
3.309,-0.0078,-0.0508,0.0547,3,0.0563,-0.8353,0.3874,0.3862,3,0.0745,1,
3.320,-0.0078,-0.0508,0.0547,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.332,-0.0078,-0.0508,0.0547,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.344,0.0234,-0.0586,-0.0352,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.356,0.0234,-0.0586,-0.0352,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.367,0.0234,-0.0586,-0.0352,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.380,0.0352,0.0078,0.0313,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.391,0.0352,0.0078,0.0313,3,0.0563,-0.8352,0.3875,0.3862,3,0.0745,1,
3.402,0.0352,0.0078,0.0313,3,0.0563,-0.8352,0.3875,0.3862,3,0.0742,1,
3.414,0.0156,-0.0195,0.0430,3,0.0563,-0.8352,0.3875,0.3862,3,0.0742,1,
3.425,0.0156,-0.0195,0.0430,3,0.0563,-0.8352,0.3875,0.3862,3,0.0742,1,
3.437,0.0156,-0.0195,0.0430,3,0.0563,-0.8352,0.3875,0.3862,3,0.0742,1,
3.448,0.0273,-0.0078,-0.0195,3,0.0563,-0.8352,0.3875,0.3862,3,0.0742,1,
3.460,0.0273,-0.0078,-0.0195,3,0.0563,-0.8352,0.3876,0.3862,3,0.0742,1,
3.471,0.0273,-0.0078,-0.0195,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.483,-0.0117,-0.0117,0.0156,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.495,-0.0117,-0.0117,0.0156,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.507,-0.0117,-0.0117,0.0156,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.519,-0.0156,0.0234,-0.0234,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.530,-0.0156,0.0234,-0.0234,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.542,-0.0156,0.0234,-0.0234,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.553,-0.0352,0.0469,0.0000,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.565,-0.0352,0.0469,0.0000,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.576,-0.0352,0.0469,0.0000,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.588,0.0078,0.0156,0.0039,3,0.0563,-0.8351,0.3876,0.3862,3,0.0742,1,
3.600,0.0078,0.0156,0.0039,3,0.0564,-0.8351,0.3876,0.3862,3,0.0740,1,
3.611,0.0078,0.0156,0.0039,3,0.0564,-0.8351,0.3876,0.3862,3,0.0740,1,
3.622,-0.0547,0.0195,0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0740,1,
3.635,0.0039,-0.0352,-0.0078,3,0.0564,-0.8351,0.3876,0.3862,3,0.0740,1,
3.646,0.0039,-0.0352,-0.0078,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.658,0.0078,0.0156,0.0039,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.670,0.0078,0.0156,0.0039,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.681,0.0078,0.0156,0.0039,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.694,0.0156,-0.0195,0.0430,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.704,0.0156,-0.0195,0.0430,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.717,0.0156,-0.0195,0.0430,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.728,-0.0156,0.0234,-0.0234,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.739,-0.0156,0.0234,-0.0234,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.751,-0.0156,0.0234,-0.0234,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.764,0.0273,-0.0078,-0.0195,3,0.0564,-0.8351,0.3877,0.3862,3,0.0740,1,
3.775,0.0273,-0.0078,-0.0195,3,0.0564,-0.8351,0.3878,0.3862,3,0.0740,1,
3.786,0.0273,-0.0078,-0.0195,3,0.0564,-0.8351,0.3878,0.3862,3,0.0740,1,
3.799,-0.0117,-0.0117,0.0156,3,0.0564,-0.8351,0.3878,0.3862,3,0.0740,1,
3.810,-0.0117,-0.0117,0.0156,3,0.0564,-0.8351,0.3878,0.3862,3,0.0737,1,
3.821,-0.0117,-0.0117,0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0737,1,
3.833,-0.0117,-0.0117,0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0737,1,
3.845,-0.0117,-0.0117,0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0735,1,
3.856,-0.0117,-0.0117,0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0735,1,
3.868,-0.0078,0.0234,-0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0735,1,
3.879,-0.0078,0.0234,-0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0732,1,
3.891,-0.0078,0.0234,-0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0732,1,
3.903,0.0156,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0732,1,
3.914,0.0156,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0732,1,
3.926,0.0156,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0732,1,
3.938,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0732,1,
3.949,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0730,1,
3.961,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0730,1,
3.974,-0.0078,0.0234,-0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0730,1,
3.985,-0.0078,0.0234,-0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0730,1,
3.996,-0.0078,0.0234,-0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.008,-0.0469,0.0195,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.020,-0.0469,0.0195,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.031,-0.0469,0.0195,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.043,-0.0313,-0.0039,-0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.055,-0.0313,-0.0039,-0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.067,-0.0313,-0.0039,-0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.078,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.090,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.103,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.114,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.125,-0.0039,-0.0117,0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.137,-0.0313,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.149,-0.0313,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.160,-0.0313,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.173,-0.0117,-0.0117,0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.184,-0.0117,-0.0117,0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.196,-0.0117,-0.0117,0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.208,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.219,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.233,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.244,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.255,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.268,0.0313,0.0469,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.279,0.0313,0.0469,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.291,0.0313,0.0469,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.303,0.0273,-0.0078,-0.0195,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.315,0.0273,-0.0078,-0.0195,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.327,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0728,1,
4.338,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0725,1,
4.350,0.0039,-0.0352,-0.0078,3,0.0565,-0.8350,0.3878,0.3862,3,0.0725,1,
4.363,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0725,1,
4.374,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0725,1,
4.385,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0725,1,
4.398,-0.0391,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0725,1,
4.410,-0.0391,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.421,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.432,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.445,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.457,-0.0391,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.468,-0.0391,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.480,-0.0391,-0.0039,-0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.492,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.504,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.515,0.0078,0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.527,-0.0117,-0.0117,0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.538,-0.0117,-0.0117,0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.549,-0.0117,-0.0117,0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.561,0.0547,-0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0723,1,
4.573,0.0547,-0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.584,0.0547,-0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.595,0.0547,-0.0156,0.0039,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.608,-0.0078,0.0391,0.0352,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.619,-0.0078,0.0391,0.0352,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.630,-0.0078,0.0391,0.0352,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.642,0.0078,0.0156,0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.654,0.0078,0.0156,0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.665,0.0078,0.0156,0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.677,0.0078,0.0156,0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.688,0.0078,0.0156,0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.701,0.0078,0.0156,0.0117,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.713,-0.0156,0.0234,-0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.724,-0.0156,0.0234,-0.0234,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.737,-0.0156,0.0234,-0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.748,-0.0156,0.0234,-0.0156,3,0.0565,-0.8350,0.3878,0.3862,3,0.0720,1,
4.760,-0.0156,0.0234,-0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.772,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.783,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.795,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.807,0.0273,-0.0078,-0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.818,0.0273,-0.0078,-0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.830,0.0273,-0.0078,-0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.841,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0720,1,
4.853,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0718,1,
4.865,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0718,1,
4.877,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0718,1,
4.888,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0718,1,
4.899,0.0078,0.0156,0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0718,1,
4.912,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3878,0.3862,3,0.0718,1,
4.923,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
4.934,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
4.945,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
4.958,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
4.969,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
4.981,-0.0078,0.0234,-0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
4.993,-0.0078,0.0234,-0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.004,-0.0078,0.0234,-0.0156,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.015,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.027,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.039,-0.0039,-0.0117,0.0234,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.051,-0.0313,-0.0039,-0.0039,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.062,-0.0313,-0.0039,-0.0039,3,0.0565,-0.8351,0.3878,0.3862,3,0.0713,1,
5.074,-0.0313,-0.0039,-0.0039,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.086,0.0117,-0.0352,0.0000,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.097,0.0117,-0.0352,0.0000,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.108,0.0117,-0.0352,0.0000,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.121,0.0117,-0.0352,0.0000,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.132,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.144,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.155,0.0273,-0.0078,-0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.168,0.0273,-0.0078,-0.0117,3,0.0565,-0.8351,0.3878,0.3862,3,0.0715,1,
5.179,0.0273,-0.0078,-0.0117,3,0.0565,-0.8351,0.3877,0.3862,3,0.0715,1,
5.191,-0.0117,-0.0117,0.0234,3,0.0565,-0.8351,0.3877,0.3862,3,0.0715,1,
5.202,-0.0117,-0.0117,0.0234,3,0.0565,-0.8351,0.3877,0.3862,3,0.0715,1,
5.214,-0.0117,-0.0117,0.0234,3,0.0565,-0.8351,0.3877,0.3862,3,0.0715,1,
5.226,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3877,0.3862,3,0.0715,1,
5.237,0.0352,0.0078,0.0391,3,0.0565,-0.8351,0.3877,0.3862,3,0.0715,1,
5.249,0.0352,0.0078,0.0391,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.261,0.0273,-0.0078,-0.0117,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.272,0.0273,-0.0078,-0.0117,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.283,0.0273,-0.0078,-0.0117,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.297,-0.0391,-0.0039,-0.0039,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.309,-0.0391,-0.0039,-0.0039,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.321,0.0078,0.0156,0.0117,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.332,0.0078,0.0156,0.0117,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.344,0.0078,0.0156,0.0117,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.356,0.0000,0.0000,-0.0391,3,0.0564,-0.8351,0.3877,0.3862,3,0.0715,1,
5.367,0.0000,0.0000,-0.0391,3,0.0564,-0.8351,0.3876,0.3862,3,0.0715,1,
5.379,0.0000,0.0000,-0.0391,3,0.0564,-0.8351,0.3876,0.3862,3,0.0715,1,
5.391,0.0273,-0.0078,-0.0117,3,0.0564,-0.8351,0.3876,0.3862,3,0.0715,1,
5.402,0.0273,-0.0078,-0.0117,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.413,0.0273,-0.0078,-0.0117,3,0.0564,-0.8351,0.3876,0.3862,3,0.0715,1,
5.426,0.0156,0.0313,0.0625,3,0.0564,-0.8351,0.3876,0.3862,3,0.0715,1,
5.437,0.0156,0.0313,0.0625,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.448,0.0156,0.0313,0.0625,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.459,-0.0156,0.0234,-0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.471,-0.0156,0.0234,-0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.483,-0.0156,0.0234,-0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.495,-0.0156,0.0234,-0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.507,-0.0156,0.0234,-0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.518,-0.0156,0.0234,-0.0156,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.530,-0.0117,-0.0117,0.0234,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.541,-0.0117,-0.0117,0.0234,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.554,-0.0117,-0.0117,0.0234,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.565,0.0000,0.0000,-0.0391,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.576,0.0000,0.0000,-0.0391,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.587,0.0000,0.0000,-0.0391,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.600,-0.0430,0.0313,-0.0430,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.611,-0.0430,0.0313,-0.0430,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
5.623,-0.0430,0.0313,-0.0430,3,0.0564,-0.8351,0.3876,0.3862,3,0.0713,1,
