1.3010,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3100,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3200,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3310,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3410,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3500,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3600,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3710,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3810,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.3900,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4000,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4110,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4210,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4300,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4400,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4510,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4610,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4700,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4800,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.4900,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.5010,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.5100,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.5200,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.5300,0.0039,-0.0117,-0.0078,3,0.9775,-0.0115,0.0026,-0.2106,0,3.1416,
1.5410,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2106,0,3.1416,
1.5500,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2106,0,3.1416,
1.5600,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2106,0,3.1416,
1.5700,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2106,0,3.1416,
1.5810,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
1.5900,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
1.6000,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
1.6100,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
1.6200,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
1.6300,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
1.6400,0.0039,-0.0117,-0.0078,3,0.9775,-0.0114,0.0026,-0.2105,0,3.1416,
