26.535,0.037,0.035,-0.991,-0.863,1.282,0.710,
26.542,0.037,0.029,-0.995,-0.916,1.412,0.840,
26.547,0.034,0.030,-0.994,-0.977,1.183,0.740,
26.552,0.038,0.030,-1.001,-1.107,1.420,0.824,
26.558,0.035,0.030,-0.999,-1.031,1.244,0.817,
26.563,0.031,0.031,-0.992,-0.992,1.298,0.962,
26.568,0.037,0.028,-0.995,-0.840,1.427,0.832,
26.574,0.037,0.032,-0.984,-1.053,1.412,0.885,
26.579,0.042,0.036,-0.992,-0.924,1.229,0.824,
26.585,0.037,0.030,-0.988,-0.901,1.313,0.649,
26.591,0.038,0.033,-0.989,-0.878,1.282,0.794,
26.596,0.028,0.030,-1.004,-0.855,1.450,0.802,
26.601,0.030,0.038,-0.991,-1.183,1.435,0.840,
26.607,0.025,0.038,-1.000,-0.954,1.267,0.695,
26.612,0.037,0.023,-0.997,-0.824,1.183,0.740,
26.617,0.040,0.027,-1.003,-1.015,1.504,0.947,
26.624,0.038,0.032,-0.994,-1.015,1.183,0.794,
26.629,0.038,0.032,-0.992,-0.947,1.282,0.710,
26.634,0.035,0.030,-0.988,-1.160,1.122,0.802,
26.640,0.041,0.031,-0.986,-0.985,1.389,0.740,
26.645,0.037,0.029,-0.986,-0.954,1.382,0.931,
26.650,0.035,0.035,-0.986,-1.046,1.397,0.802,
26.656,0.035,0.030,-0.985,-0.969,1.252,0.847,
26.661,0.038,0.031,-0.992,-0.824,1.427,0.817,
26.667,0.035,0.033,-0.996,-0.817,1.420,0.893,
26.673,0.036,0.029,-0.996,-0.908,1.481,0.992,
26.678,0.035,0.030,-0.979,-1.145,1.405,0.702,
26.683,0.031,0.030,-0.988,-1.145,1.466,0.954,
26.688,0.031,0.026,-0.993,-0.939,1.298,0.695,
26.694,0.030,0.031,-0.987,-1.053,1.382,0.679,
26.699,0.035,0.029,-0.998,-0.863,1.351,0.695,
26.704,0.038,0.031,-0.992,-1.031,1.565,0.756,
26.711,0.037,0.029,-1.000,-1.092,1.397,0.763,
26.716,0.033,0.031,-0.989,-1.069,1.420,0.809,
26.721,0.038,0.028,-0.991,-0.870,1.344,0.802,
26.727,0.035,0.035,-0.992,-1.099,1.427,0.740,
26.732,0.037,0.035,-0.988,-1.008,1.412,0.824,
26.737,0.035,0.035,-0.994,-0.931,1.412,0.718,
26.743,0.033,0.036,-0.991,-0.832,1.229,0.885,
26.748,0.034,0.033,-1.002,-1.092,1.382,0.771,
26.754,0.038,0.036,-0.995,-1.023,1.382,0.924,
26.760,0.035,0.038,-0.995,-1.076,1.328,0.832,
26.765,0.034,0.025,-1.007,-1.031,1.412,0.786,
26.770,0.031,0.033,-0.990,-0.969,1.321,0.847,
26.776,0.036,0.033,-0.997,-1.107,1.382,0.710,
26.781,0.036,0.035,-0.995,-1.092,1.405,0.863,
26.787,0.034,0.032,-0.994,-1.023,1.275,0.794,
26.792,0.035,0.032,-0.987,-1.053,1.397,0.863,
26.798,0.039,0.031,-1.002,-1.046,1.389,0.908,
26.804,0.036,0.029,-0.997,-0.962,1.298,0.809,
26.809,0.041,0.028,-0.991,-0.939,1.290,0.847,
26.814,0.039,0.027,-0.991,-0.893,1.443,0.893,
26.820,0.040,0.031,-0.993,-1.076,1.511,0.695,
26.825,0.035,0.033,-0.987,-0.924,1.374,0.756,
26.830,0.031,0.030,-0.986,-0.855,1.275,0.847,
26.836,0.034,0.031,-0.986,-0.985,1.244,0.794,
26.842,0.033,0.033,-0.994,-1.092,1.489,0.901,
26.847,0.033,0.035,-0.997,-0.992,1.496,0.863,
26.853,0.031,0.037,-0.999,-1.084,1.221,0.824,
26.858,0.038,0.032,-1.005,-0.840,1.412,0.763,
26.863,0.036,0.030,-0.994,-0.908,1.420,0.733,
26.869,0.029,0.026,-0.989,-0.939,1.328,0.740,
26.874,0.038,0.033,-0.985,-1.015,1.374,0.725,
26.880,0.040,0.032,-0.991,-0.916,1.366,0.947,
26.886,0.038,0.034,-0.992,-1.160,1.466,0.824,
26.891,0.039,0.035,-0.992,-0.893,1.397,0.916,
26.896,0.031,0.029,-0.994,-1.023,1.336,0.908,
26.902,0.036,0.029,-0.989,-0.855,1.359,0.870,
26.907,0.037,0.034,-0.999,-0.916,1.160,0.832,
26.912,0.035,0.032,-0.993,-0.832,1.344,0.824,
26.918,0.035,0.033,-0.989,-1.000,1.321,0.878,
26.924,0.039,0.030,-0.999,-1.053,1.397,0.656,
26.929,0.042,0.034,-0.990,-1.076,1.443,0.863,
26.935,0.046,0.028,-0.995,-0.954,1.374,0.939,
26.940,0.038,0.031,-0.991,-0.878,1.191,0.733,
26.945,0.035,0.031,-0.992,-0.992,1.389,0.740,
26.951,0.035,0.028,-0.990,-1.153,1.534,0.847,
26.956,0.036,0.036,-0.992,-1.053,1.229,0.824,
26.961,0.031,0.037,-0.996,-0.931,1.366,0.840,
26.968,0.036,0.032,-0.992,-1.000,1.214,0.595,
26.973,0.033,0.033,-0.997,-0.939,1.313,0.824,
26.978,0.036,0.027,-0.997,-0.992,1.466,0.855,
26.984,0.035,0.032,-0.985,-1.038,1.351,0.763,
26.989,0.031,0.030,-0.993,-0.893,1.321,0.832,
26.994,0.031,0.035,-0.993,-1.046,1.435,0.679,
27.000,0.034,0.036,-0.999,-1.038,1.321,0.687,
27.005,0.033,0.032,-1.005,-1.046,1.336,0.725,
27.011,0.031,0.034,-0.990,-0.931,1.229,0.855,
27.017,0.035,0.037,-0.991,-1.000,1.511,0.725,
27.022,0.033,0.033,-0.992,-1.176,1.588,0.786,
27.027,0.041,0.031,-0.988,-0.985,1.351,0.863,
27.033,0.037,0.035,-0.989,-0.786,1.336,0.763,
27.038,0.041,0.036,-0.997,-0.977,1.366,0.901,
27.043,0.032,0.038,-0.993,-0.901,1.405,0.710,
27.049,0.034,0.031,-0.992,-1.031,1.275,0.672,
27.055,0.036,0.033,-0.987,-0.863,1.382,0.763,
27.060,0.033,0.038,-0.993,-0.901,1.389,0.947,
27.066,0.035,0.034,-0.994,-1.061,1.420,0.832,
27.071,0.037,0.034,-0.993,-1.099,1.351,0.802,
27.076,0.041,0.026,-0.993,-0.824,1.198,0.824,
27.082,0.030,0.031,-0.995,-0.916,1.504,0.748,
27.087,0.032,0.033,-1.007,-0.832,1.389,0.809,
27.092,0.036,0.033,-0.990,-0.969,1.550,0.679,
27.099,0.034,0.029,-0.994,-0.977,1.489,0.786,
27.104,0.032,0.034,-1.001,-0.779,1.443,0.763,
27.109,0.038,0.037,-1.001,-0.992,1.366,0.924,
27.115,0.033,0.029,-0.994,-1.115,1.328,0.878,
27.120,0.033,0.036,-0.985,-0.977,1.374,0.733,
27.125,0.039,0.035,-1.000,-1.130,1.466,0.847,
27.131,0.038,0.028,-0.988,-0.939,1.405,0.802,
27.137,0.033,0.035,-1.000,-0.916,1.221,0.962,
27.142,0.034,0.032,-0.995,-0.924,1.168,0.863,
27.148,0.035,0.025,-0.990,-0.901,1.328,0.870,
27.153,0.034,0.026,-1.001,-0.962,1.336,0.672,
27.158,0.037,0.030,-0.997,-1.038,1.466,0.824,
27.164,0.044,0.033,-0.995,-1.069,1.336,0.763,
27.169,0.037,0.033,-1.000,-1.008,1.351,0.687,
27.174,0.032,0.036,-0.996,-1.015,1.435,0.771,
27.181,0.038,0.029,-0.987,-0.947,1.672,0.832,
27.186,0.036,0.032,-0.992,-0.985,1.244,0.802,
27.191,0.034,0.032,-0.998,-0.802,1.244,0.832,
27.197,0.039,0.033,-0.991,-0.954,1.351,0.878,
27.202,0.035,0.030,-0.979,-0.840,1.420,0.740,
27.207,0.035,0.026,-0.988,-1.053,1.374,0.794,
27.212,0.033,0.033,-0.998,-1.137,1.305,0.824,
27.218,0.038,0.035,-0.996,-1.137,1.504,0.763,
27.224,0.033,0.037,-0.992,-0.947,1.496,0.748,
27.230,0.031,0.035,-0.987,-0.954,1.435,0.756,
27.235,0.035,0.030,-0.988,-1.015,1.069,0.802,
27.240,0.035,0.025,-0.996,-0.969,1.290,0.855,
27.246,0.033,0.030,-0.993,-0.931,1.275,0.901,
27.251,0.033,0.029,-0.990,-1.053,1.443,0.718,
27.256,0.033,0.032,-0.986,-0.779,1.214,0.901,
27.262,0.036,0.031,-0.998,-0.947,1.382,0.969,
27.268,0.030,0.038,-1.007,-1.015,1.397,0.824,
27.273,0.036,0.038,-0.993,-1.031,1.450,0.786,
27.279,0.034,0.031,-0.996,-0.878,1.443,0.763,
27.284,0.038,0.035,-0.998,-0.840,1.450,0.885,
27.289,0.036,0.036,-0.995,-0.924,1.496,0.916,
27.294,0.032,0.027,-0.990,-0.908,1.435,0.672,
27.300,0.033,0.035,-1.001,-0.771,1.153,0.809,
27.305,0.032,0.030,-0.994,-0.779,1.321,0.725,
27.311,0.033,0.032,-0.995,-1.023,1.473,0.878,
27.317,0.030,0.037,-0.987,-1.076,1.473,0.802,
27.322,0.030,0.033,-0.993,-0.809,1.336,0.809,
27.328,0.035,0.027,-0.991,-1.008,1.382,0.771,
27.333,0.040,0.033,-1.001,-1.061,1.405,0.794,
27.338,0.036,0.031,-0.982,-1.076,1.260,0.901,
27.344,0.037,0.035,-0.989,-0.832,1.351,0.672,
27.350,0.030,0.035,-0.992,-1.023,1.374,0.824,
27.355,0.035,0.037,-0.995,-0.870,1.290,0.870,
27.360,0.038,0.028,-0.991,-0.893,1.305,0.939,
27.366,0.036,0.031,-0.999,-0.832,1.298,0.855,
27.371,0.040,0.031,-0.997,-0.992,1.427,0.817,
27.376,0.041,0.032,-1.001,-0.870,1.397,0.832,
27.382,0.034,0.030,-0.990,-1.046,1.336,0.985,
27.387,0.037,0.031,-0.989,-0.885,1.336,0.817,
27.393,0.041,0.033,-0.991,-0.901,1.412,0.786,
27.399,0.036,0.033,-0.997,-0.954,1.359,0.916,
27.404,0.035,0.028,-0.984,-1.115,1.466,0.870,
27.409,0.029,0.029,-0.992,-0.855,1.282,0.924,
27.415,0.033,0.031,-0.987,-1.023,1.359,0.618,
27.420,0.038,0.034,-0.997,-1.000,1.313,0.840,
27.426,0.036,0.029,-0.985,-1.107,1.389,0.855,
27.431,0.038,0.032,-1.001,-0.855,1.267,0.672,
27.437,0.043,0.034,-0.997,-0.947,1.290,0.664,
27.443,0.040,0.032,-0.995,-1.023,1.489,0.824,
27.448,0.032,0.036,-0.989,-1.107,1.351,0.817,
27.453,0.035,0.029,-0.992,-0.756,1.481,0.809,
27.459,0.034,0.026,-0.994,-1.000,1.183,0.885,
27.464,0.038,0.035,-1.000,-1.115,1.344,0.901,
27.469,0.037,0.040,-1.002,-1.038,1.351,0.756,
27.475,0.036,0.032,-0.992,-0.954,1.206,0.786,
27.481,0.045,0.032,-0.998,-0.939,1.153,0.634,
27.486,0.032,0.032,-1.004,-0.779,1.313,0.740,
27.492,0.041,0.038,-0.994,-1.076,1.374,0.939,
27.497,0.035,0.030,-0.993,-0.863,1.328,0.740,
27.502,0.032,0.038,-0.994,-1.107,1.336,0.863,
27.508,0.034,0.030,-1.003,-0.931,1.313,0.779,
27.513,0.032,0.037,-0.999,-0.985,1.359,0.863,
27.518,0.038,0.031,-0.995,-0.863,1.344,0.771,
27.525,0.040,0.036,-0.991,-0.939,1.389,0.763,
27.530,0.032,0.031,-0.994,-0.947,1.527,0.863,
27.535,0.039,0.034,-0.990,-1.000,1.366,0.885,
27.541,0.030,0.028,-0.988,-0.924,1.389,0.679,
27.546,0.031,0.033,-0.988,-0.756,1.382,0.786,
27.551,0.036,0.030,-0.991,-0.870,1.366,0.924,
27.557,0.033,0.035,-1.001,-1.069,1.519,0.786,
27.563,0.038,0.028,-0.983,-0.985,1.206,0.855,
27.568,0.037,0.031,-0.989,-0.870,1.298,0.695,
27.574,0.038,0.033,-1.006,-0.931,1.366,0.885,
27.579,0.036,0.035,-0.990,-0.954,1.443,0.710,
27.584,0.038,0.030,-0.991,-0.870,1.252,0.756,
27.589,0.037,0.030,-0.993,-0.878,1.282,0.924,
27.595,0.035,0.029,-0.998,-1.015,1.252,0.748,
27.600,0.036,0.025,-0.998,-0.969,1.420,0.840,
27.606,0.032,0.035,-1.000,-0.969,1.260,0.527,
27.612,0.034,0.031,-0.996,-0.817,1.351,0.695,
27.617,0.035,0.026,-0.996,-0.954,1.389,0.824,
27.622,0.031,0.033,-1.000,-1.069,1.588,0.985,
27.628,0.032,0.029,-0.991,-0.924,1.351,0.924,
27.633,0.035,0.033,-0.988,-0.855,1.344,0.817,
27.638,0.041,0.034,-0.992,-0.969,1.588,0.786,
27.644,0.028,0.031,-1.000,-1.061,1.527,0.916,
27.650,0.035,0.035,-0.992,-0.985,1.298,0.855,
27.655,0.037,0.032,-1.004,-0.847,1.115,0.885,
27.661,0.035,0.030,-1.001,-1.031,1.359,0.756,
27.666,0.028,0.033,-0.999,-0.992,1.344,0.817,
27.671,0.038,0.031,-0.999,-1.092,1.405,0.618,
27.677,0.040,0.032,-0.991,-0.794,1.458,0.855,
27.682,0.030,0.024,-1.002,-0.985,1.305,0.809,
27.687,0.036,0.035,-0.993,-0.779,1.466,0.794,
27.694,0.037,0.037,-0.985,-1.076,1.359,0.832,
27.699,0.037,0.033,-0.996,-0.954,1.229,0.725,
27.704,0.041,0.029,-0.994,-0.916,1.328,0.908,
27.710,0.034,0.025,-1.005,-1.260,1.351,0.840,
27.715,0.034,0.035,-0.989,-1.244,1.336,0.779,
27.720,0.037,0.029,-0.985,-0.969,1.321,0.695,
27.726,0.038,0.033,-0.990,-0.916,1.313,0.824,
27.731,0.033,0.031,-0.993,-0.840,1.336,0.847,
27.738,0.031,0.031,-0.991,-1.099,1.389,0.748,
27.743,0.037,0.035,-0.984,-0.939,1.290,0.847,
27.748,0.041,0.032,-0.991,-0.893,1.481,0.847,
27.753,0.034,0.033,-0.994,-0.947,1.489,0.954,
27.759,0.038,0.030,-0.981,-1.031,1.389,0.863,
27.764,0.033,0.036,-0.993,-0.771,1.084,0.672,
27.769,0.042,0.037,-0.988,-0.809,1.489,0.664,
27.776,0.036,0.026,-0.998,-0.878,1.481,0.840,
27.781,0.036,0.031,-0.996,-0.809,1.473,0.977,
27.786,0.032,0.031,-0.993,-0.908,1.313,0.832,
27.792,0.036,0.026,-0.984,-0.824,1.412,0.824,
27.797,0.039,0.035,-0.996,-1.122,1.481,0.855,
27.802,0.031,0.031,-1.000,-1.099,1.290,0.679,
27.808,0.037,0.030,-0.985,-0.954,1.435,0.794,
27.813,0.037,0.027,-0.993,-1.031,1.397,0.718,
27.819,0.035,0.034,-0.989,-0.870,1.420,0.763,
27.825,0.035,0.034,-0.988,-1.099,1.305,0.855,
27.830,0.037,0.034,-0.997,-0.840,1.298,0.710,
27.835,0.033,0.030,-1.006,-1.031,1.397,0.779,
27.841,0.040,0.034,-0.996,-0.733,1.328,0.832,
27.846,0.040,0.029,-1.000,-1.092,1.473,0.817,
27.851,0.035,0.029,-0.986,-0.840,1.466,0.740,
27.857,0.035,0.033,-0.996,-0.947,1.382,0.885,
27.863,0.038,0.032,-1.001,-0.863,1.305,0.916,
27.868,0.038,0.031,-0.995,-1.015,1.450,0.771,
27.874,0.029,0.026,-0.998,-0.924,1.198,0.832,
27.879,0.029,0.030,-0.993,-0.992,1.290,0.710,
27.884,0.037,0.030,-1.002,-0.893,1.473,0.855,
27.890,0.031,0.037,-0.993,-1.092,1.260,0.794,
27.895,0.033,0.026,-1.003,-0.939,1.458,0.649,
27.900,0.033,0.027,-0.992,-1.023,1.466,0.748,
27.907,0.029,0.024,-0.994,-1.053,1.351,0.740,
27.912,0.040,0.037,-1.003,-1.000,1.527,0.763,
27.917,0.034,0.031,-1.000,-1.053,1.305,0.832,
27.923,0.033,0.034,-0.985,-0.924,1.298,0.794,
27.928,0.035,0.038,-0.991,-0.863,1.397,0.824,
27.933,0.043,0.035,-0.989,-1.031,1.466,0.786,
27.939,0.038,0.029,-0.989,-0.962,1.359,0.771,
27.944,0.031,0.029,-0.989,-0.832,1.260,1.008,
27.950,0.033,0.033,-0.994,-1.053,1.450,0.954,
27.956,0.032,0.029,-1.000,-1.008,1.366,0.901,
27.961,0.030,0.032,-0.992,-1.069,1.229,0.832,
27.966,0.031,0.031,-0.979,-0.992,1.321,0.779,
27.972,0.037,0.035,-0.999,-0.969,1.336,0.779,
27.977,0.029,0.029,-0.995,-1.015,1.374,0.901,
27.982,0.038,0.031,-0.989,-0.985,1.405,0.710,
27.988,0.031,0.034,-0.998,-0.947,1.267,0.931,
27.994,0.036,0.033,-0.988,-0.817,1.260,0.718,
27.999,0.032,0.032,-0.995,-0.977,1.412,0.962,
28.005,0.038,0.032,-1.000,-1.015,1.466,0.664,
28.010,0.034,0.031,-1.000,-0.901,1.275,0.695,
28.015,0.036,0.036,-0.990,-0.779,1.351,0.771,
28.021,0.044,0.037,-1.005,-0.931,1.359,0.824,
28.026,0.042,0.034,-0.997,-1.153,1.351,0.687,
28.032,0.035,0.033,-0.981,-0.924,1.374,0.718,
28.038,0.037,0.033,-0.999,-0.863,1.382,0.702,
28.043,0.037,0.029,-0.991,-1.061,1.366,0.908,
28.048,0.042,0.031,-0.988,-0.855,1.588,0.847,
28.054,0.039,0.028,-0.982,-0.947,1.427,0.725,
28.059,0.029,0.035,-0.986,-0.763,1.321,0.824,
28.064,0.037,0.030,-0.994,-1.046,1.527,0.901,
28.070,0.042,0.027,-0.997,-1.183,1.565,0.885,
28.076,0.033,0.032,-0.989,-1.046,1.260,0.794,
28.081,0.032,0.031,-0.995,-1.115,1.237,0.824,
28.087,0.038,0.028,-0.987,-0.954,1.351,0.878,
28.092,0.031,0.030,-0.988,-0.885,1.458,0.802,
28.097,0.033,0.032,-0.997,-0.962,1.366,0.931,
28.103,0.034,0.027,-1.000,-0.962,1.374,0.695,
28.108,0.041,0.029,-1.001,-1.053,1.443,0.893,
28.113,0.038,0.030,-0.990,-1.145,1.557,0.718,
28.120,0.030,0.029,-0.986,-0.924,1.435,0.664,
28.125,0.036,0.030,-0.997,-0.870,1.298,0.718,
28.130,0.032,0.032,-0.994,-0.893,1.443,0.863,
28.136,0.032,0.027,-0.998,-1.084,1.458,0.916,
28.141,0.034,0.031,-0.986,-0.908,1.344,0.786,
28.146,0.037,0.032,-1.002,-0.916,1.344,0.718,
28.152,0.035,0.027,-0.999,-0.969,1.366,0.916,
28.157,0.034,0.030,-1.004,-0.992,1.298,0.733,
28.163,0.029,0.034,-0.993,-0.901,1.237,0.939,
28.169,0.036,0.031,-0.998,-1.031,1.344,0.832,
28.174,0.033,0.032,-0.997,-0.969,1.405,0.901,
28.179,0.033,0.031,-1.003,-1.084,1.466,0.901,
28.185,0.034,0.033,-0.997,-1.092,1.405,0.763,
28.190,0.042,0.031,-0.988,-1.000,1.282,0.656,
28.195,0.043,0.029,-0.996,-1.031,1.534,0.733,
28.201,0.036,0.030,-0.989,-1.069,1.313,0.885,
28.207,0.031,0.030,-0.989,-0.939,1.504,0.947,
28.212,0.037,0.031,-0.998,-0.977,1.244,0.855,
28.218,0.035,0.027,-1.000,-0.893,1.366,0.924,
28.223,0.036,0.036,-0.988,-1.038,1.313,0.786,
28.228,0.042,0.033,-0.990,-0.855,1.344,0.779,
28.234,0.042,0.031,-0.994,-0.992,1.321,0.687,
28.239,0.032,0.035,-1.002,-0.908,1.275,0.740,
28.244,0.036,0.031,-0.989,-1.000,1.206,0.809,
28.251,0.027,0.033,-0.990,-0.855,1.198,0.802,
28.256,0.030,0.035,-0.985,-0.985,1.298,0.847,
28.261,0.036,0.039,-0.998,-0.840,1.107,0.740,
28.267,0.040,0.033,-0.995,-1.107,1.427,0.832,
28.272,0.036,0.031,-0.990,-0.916,1.282,0.969,
28.277,0.034,0.036,-1.004,-0.863,1.351,0.679,
28.283,0.033,0.029,-0.996,-0.878,1.336,0.832,
28.289,0.037,0.028,-1.007,-1.130,1.321,0.725,
28.294,0.034,0.036,-0.996,-0.916,1.443,0.824,
28.300,0.033,0.028,-0.987,-0.985,1.267,0.832,
28.305,0.031,0.031,-0.990,-0.878,1.397,0.725,
28.310,0.032,0.033,-0.998,-1.122,1.466,0.885,
28.316,0.033,0.026,-0.997,-0.824,1.321,0.954,
28.321,0.035,0.032,-0.989,-1.023,1.290,0.786,
28.326,0.032,0.030,-0.997,-1.031,1.344,0.725,
28.333,0.040,0.026,-0.999,-0.794,1.527,0.931,
28.338,0.037,0.029,-0.989,-0.878,1.679,0.718,
28.343,0.036,0.033,-0.986,-1.122,1.313,0.878,
28.349,0.043,0.033,-0.995,-0.840,1.397,0.847,
28.354,0.037,0.029,-0.992,-1.092,1.420,0.748,
28.359,0.033,0.036,-0.998,-1.038,1.351,0.802,
28.365,0.043,0.029,-0.994,-1.092,1.229,0.771,
28.370,0.041,0.024,-0.997,-0.802,1.168,0.710,
28.376,0.034,0.031,-0.991,-0.863,1.481,0.710,
28.382,0.040,0.031,-0.994,-1.313,1.328,0.947,
28.387,0.035,0.031,-0.986,-0.992,1.374,0.702,
28.392,0.031,0.036,-0.990,-0.954,1.260,0.824,
28.398,0.034,0.034,-1.001,-1.015,1.374,0.870,
28.403,0.040,0.034,-0.988,-1.015,1.557,0.748,
28.408,0.033,0.032,-0.990,-1.183,1.412,0.771,
28.414,0.035,0.037,-0.999,-1.046,1.244,0.809,
28.420,0.034,0.033,-1.001,-0.931,1.473,0.947,
28.425,0.030,0.032,-1.001,-1.099,1.580,0.840,
28.431,0.041,0.032,-0.986,-1.061,1.405,0.802,
28.436,0.039,0.029,-0.994,-0.985,1.275,0.901,
28.441,0.037,0.037,-0.992,-0.985,1.107,0.832,
28.447,0.041,0.032,-0.995,-0.924,1.382,0.794,
28.452,0.039,0.027,-0.997,-1.061,1.550,0.840,
28.457,0.034,0.030,-0.992,-1.076,1.038,0.740,
28.464,0.037,0.038,-1.002,-0.908,1.237,0.817,
28.469,0.037,0.034,-0.995,-1.145,1.344,0.695,
28.474,0.028,0.031,-0.994,-1.115,1.336,0.870,
28.480,0.030,0.030,-0.993,-1.046,1.214,0.969,
28.485,0.038,0.031,-1.001,-1.099,1.405,0.794,
28.490,0.036,0.028,-1.003,-1.099,1.336,0.809,
28.496,0.032,0.042,-0.992,-0.954,1.328,0.985,
28.502,0.037,0.035,-0.999,-0.847,1.382,0.534,
28.507,0.035,0.035,-0.992,-1.008,1.427,0.939,
28.513,0.040,0.038,-0.985,-0.962,1.397,0.756,
28.518,0.031,0.032,-0.985,-0.901,1.305,0.824,
28.523,0.037,0.035,-0.985,-0.916,1.481,0.756,
28.529,0.035,0.031,-0.993,-1.031,1.389,0.817,
28.534,0.034,0.030,-0.996,-1.008,1.405,0.840,
28.539,0.040,0.030,-0.990,-0.885,1.359,0.817,
28.546,0.034,0.032,-0.998,-0.908,1.313,0.817,
28.551,0.034,0.030,-0.997,-1.099,1.374,0.840,
28.556,0.030,0.027,-0.995,-1.061,1.443,0.771,
28.562,0.027,0.023,-0.991,-0.992,1.565,0.794,
28.567,0.039,0.031,-0.987,-0.878,1.374,0.824,
28.572,0.029,0.030,-1.002,-0.878,1.511,0.794,
28.578,0.035,0.031,-0.988,-1.046,1.313,0.847,
28.583,0.036,0.028,-0.993,-0.977,1.260,0.878,
28.589,0.032,0.023,-0.992,-1.031,1.153,0.885,
28.595,0.032,0.027,-0.983,-0.756,1.458,0.863,
28.600,0.033,0.026,-0.995,-0.992,1.275,0.802,
28.605,0.041,0.026,-0.991,-1.000,1.183,0.908,
28.610,0.033,0.037,-0.989,-0.908,1.313,0.725,
28.616,0.033,0.037,-0.996,-1.031,1.260,0.573,
28.621,0.039,0.034,-0.998,-1.092,1.290,0.748,
28.626,0.034,0.029,-1.000,-1.153,1.252,0.893,
28.633,0.034,0.030,-0.988,-0.962,1.275,0.710,
28.638,0.033,0.027,-0.998,-0.931,1.275,0.664,
28.643,0.034,0.028,-1.007,-0.939,1.427,0.603,
28.649,0.033,0.031,-0.991,-0.931,1.412,0.756,
28.654,0.035,0.034,-0.992,-1.076,1.328,0.802,
28.659,0.035,0.033,-1.000,-0.809,1.267,0.855,
28.665,0.038,0.033,-0.996,-1.153,1.580,0.756,
28.670,0.031,0.033,-0.995,-0.924,1.221,0.756,
28.676,0.037,0.035,-0.992,-0.977,1.206,0.802,
28.682,0.034,0.035,-0.995,-0.992,1.397,0.725,
28.687,0.035,0.025,-1.000,-1.015,1.260,0.809,
28.692,0.034,0.029,-0.999,-0.992,1.420,0.832,
28.698,0.033,0.031,-0.988,-1.084,1.237,0.748,
28.703,0.033,0.030,-0.998,-0.985,1.328,0.733,
28.708,0.036,0.033,-0.997,-1.008,1.366,0.870,
28.715,0.039,0.033,-0.990,-0.931,1.389,0.802,
28.720,0.036,0.036,-0.988,-1.107,1.382,0.740,
28.725,0.039,0.033,-0.993,-0.954,1.038,0.908,
28.731,0.038,0.032,-0.999,-0.977,1.420,0.870,
28.736,0.035,0.032,-1.000,-0.916,1.527,0.603,
28.741,0.043,0.041,-0.989,-0.969,1.405,0.847,
28.747,0.036,0.031,-1.000,-0.893,1.382,0.817,
28.752,0.040,0.032,-0.998,-0.992,1.489,0.847,
28.758,0.041,0.033,-1.004,-0.908,1.504,0.931,
28.764,0.032,0.038,-0.997,-0.969,1.389,0.695,
28.769,0.038,0.037,-0.991,-0.901,1.298,0.870,
28.774,0.038,0.030,-0.991,-0.977,1.435,0.748,
28.780,0.031,0.032,-0.995,-0.985,1.458,0.740,
28.785,0.036,0.031,-0.994,-0.916,1.344,0.771,
28.790,0.041,0.036,-0.981,-0.832,1.176,0.718,
28.796,0.031,0.026,-0.999,-0.840,1.389,0.802,
28.802,0.033,0.035,-0.987,-0.916,1.290,0.725,
28.807,0.036,0.028,-0.986,-0.954,1.366,0.718,
28.813,0.037,0.032,-0.998,-0.977,1.214,0.695,
28.818,0.032,0.026,-1.003,-0.947,1.321,0.672,
28.823,0.032,0.031,-1.005,-0.985,1.336,0.718,
28.829,0.033,0.032,-0.983,-0.863,1.466,0.794,
28.834,0.037,0.035,-0.996,-1.061,1.260,0.977,
28.839,0.038,0.037,-0.998,-0.817,1.359,0.740,
28.846,0.032,0.036,-1.000,-1.115,1.527,1.023,
28.851,0.035,0.031,-0.992,-1.061,1.435,0.779,
28.856,0.036,0.031,-0.998,-0.992,1.435,0.702,
28.862,0.039,0.035,-1.005,-1.023,1.481,0.908,
28.867,0.037,0.036,-0.988,-0.947,1.473,0.763,
28.872,0.034,0.030,-0.990,-0.939,1.328,0.763,
28.878,0.031,0.029,-0.992,-0.939,1.275,0.695,
28.883,0.025,0.034,-0.996,-0.901,1.420,0.817,
28.889,0.038,0.034,-0.991,-1.145,1.420,0.679,
28.895,0.031,0.032,-1.006,-0.939,1.244,0.878,
28.900,0.034,0.030,-0.991,-0.847,1.305,0.710,
28.905,0.039,0.030,-0.996,-0.908,1.252,0.786,
28.911,0.034,0.029,-0.994,-0.878,1.267,0.756,
28.916,0.032,0.030,-0.992,-0.954,1.305,0.855,
28.921,0.036,0.032,-0.988,-1.015,1.183,0.786,
28.928,0.039,0.037,-0.999,-1.015,1.473,0.656,
28.933,0.037,0.033,-0.989,-1.115,1.328,0.595,
28.938,0.041,0.027,-0.990,-0.939,1.237,0.756,
28.944,0.042,0.035,-0.997,-1.061,1.206,0.969,
28.949,0.042,0.031,-0.996,-0.817,1.260,0.779,
28.954,0.037,0.035,-0.997,-0.939,1.443,0.802,
28.960,0.039,0.030,-0.996,-1.076,1.435,0.939,
28.965,0.036,0.035,-0.998,-1.069,1.435,0.802,
28.971,0.034,0.028,-0.988,-0.916,1.122,0.603,
28.977,0.033,0.034,-0.993,-0.855,1.336,0.901,
28.982,0.034,0.031,-1.005,-0.977,1.282,0.878,
28.987,0.033,0.033,-0.998,-0.977,1.336,0.817,
28.993,0.043,0.034,-0.998,-0.748,1.344,0.893,
