
1.681,0.0078,0.0078,0.0000,3,0.9420,0.0430,-0.2412,0.2294,0,3.1416,
1.691,0.0078,0.0078,0.0078,3,0.9420,0.0430,-0.2412,0.2294,0,3.1416,
1.703,0.0000,-0.0039,-0.0430,3,0.9420,0.0430,-0.2412,0.2294,0,3.1416,
1.714,0.0000,-0.0039,-0.0430,3,0.9420,0.0430,-0.2412,0.2294,0,3.1416,
1.725,0.0000,-0.0039,-0.0430,3,0.9420,0.0429,-0.2412,0.2294,0,3.1416,
1.735,0.0000,-0.0039,-0.0430,3,0.9420,0.0429,-0.2412,0.2294,0,3.1416,
1.746,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2294,0,3.1416,
1.757,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2294,0,3.1416,
1.768,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2294,0,3.1416,
1.779,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2295,0,3.1416,
1.789,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2295,0,3.1416,
1.801,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2295,0,3.1416,
1.811,0.0000,-0.0039,-0.0430,3,0.9420,0.0428,-0.2412,0.2295,0,3.1416,
1.823,0.0156,0.0156,0.0078,3,0.9420,0.0428,-0.2412,0.2295,0,3.1416,
1.833,0.0156,0.0156,0.0078,3,0.9420,0.0428,-0.2413,0.2295,0,3.1416,
1.844,0.0156,0.0156,0.0078,3,0.9420,0.0428,-0.2413,0.2295,0,3.1416,
1.855,0.0156,0.0156,0.0078,3,0.9420,0.0428,-0.2413,0.2295,0,3.1416,
1.866,0.0156,0.0156,0.0078,3,0.9420,0.0428,-0.2413,0.2295,0,3.1416,
1.876,-0.0039,0.0313,0.0352,3,0.9420,0.0428,-0.2413,0.2295,0,3.1416,
1.888,-0.0039,0.0313,0.0352,3,0.9420,0.0428,-0.2412,0.2296,0,3.1416,
1.899,-0.0039,0.0313,0.0352,3,0.9420,0.0428,-0.2412,0.2296,0,3.1416,
1.909,-0.0039,0.0313,0.0352,3,0.9420,0.0428,-0.2412,0.2296,0,3.1416,
1.920,-0.0039,0.0313,0.0352,3,0.9420,0.0428,-0.2412,0.2297,0,3.1416,
1.931,-0.0039,0.0313,0.0352,3,0.9420,0.0428,-0.2412,0.2297,0,3.1416,
1.942,0.0156,0.0078,0.0078,3,0.9420,0.0428,-0.2412,0.2297,0,3.1416,
1.953,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
1.965,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
1.975,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
1.985,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
1.996,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
2.008,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
2.019,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
2.029,0.0156,0.0078,0.0078,3,0.9419,0.0428,-0.2412,0.2297,0,3.1416,
2.040,0.0156,0.0078,0.0078,3,0.9419,0.0429,-0.2413,0.2297,0,3.1416,
2.052,0.0156,0.0078,0.0078,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.062,-0.0078,-0.0195,0.0195,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.073,-0.0078,-0.0195,0.0195,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.084,-0.0078,-0.0195,0.0195,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.095,-0.0078,-0.0195,0.0195,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.105,-0.0078,-0.0195,0.0195,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.116,-0.0078,-0.0195,0.0195,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.127,0.0156,0.0078,0.0078,3,0.9419,0.0429,-0.2412,0.2297,0,3.1416,
2.139,0.0156,0.0078,0.0078,3,0.9419,0.0430,-0.2412,0.2297,0,3.1416,
2.149,0.0156,0.0078,0.0078,3,0.9419,0.0430,-0.2413,0.2297,0,3.1416,
2.160,0.0156,0.0078,0.0078,3,0.9419,0.0430,-0.2413,0.2297,0,3.1416,
2.170,0.0156,0.0078,0.0078,3,0.9419,0.0430,-0.2413,0.2297,0,3.1416,
2.182,-0.0352,0.0273,-0.0430,3,0.9419,0.0430,-0.2413,0.2297,0,3.1416,
2.193,-0.0352,0.0273,-0.0430,3,0.9419,0.0431,-0.2414,0.2296,0,3.1416,
2.203,-0.0352,0.0273,-0.0430,3,0.9419,0.0431,-0.2414,0.2296,0,3.1416,
2.214,-0.0352,0.0273,-0.0430,3,0.9419,0.0431,-0.2414,0.2296,0,3.1416,
2.225,-0.0352,0.0273,-0.0430,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.236,-0.0352,0.0273,-0.0430,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.247,0.0156,0.0078,0.0078,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.258,0.0156,0.0078,0.0078,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.269,0.0156,0.0078,0.0078,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.280,0.0156,0.0078,0.0078,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.290,0.0156,0.0078,0.0078,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.302,-0.0039,0.0313,0.0352,3,0.9419,0.0432,-0.2414,0.2296,0,3.1416,
2.313,-0.0039,0.0313,0.0352,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.324,-0.0039,0.0313,0.0352,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.334,-0.0039,0.0313,0.0352,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.344,-0.0039,0.0313,0.0352,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.356,-0.0039,0.0313,0.0352,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.367,-0.0313,-0.0195,-0.0078,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.378,-0.0313,-0.0195,-0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.388,-0.0313,-0.0195,-0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.400,-0.0313,-0.0195,-0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.410,-0.0313,-0.0195,-0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.422,0.0156,0.0000,0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.433,0.0156,0.0000,0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.444,0.0156,0.0000,0.0078,3,0.9419,0.0433,-0.2413,0.2296,0,3.1416,
2.454,0.0156,0.0000,0.0078,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.465,0.0156,0.0000,0.0078,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.477,0.0352,0.0313,-0.0039,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.488,0.0352,0.0313,-0.0039,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.498,0.0352,0.0313,-0.0039,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.508,0.0352,0.0313,-0.0039,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.520,0.0352,0.0313,-0.0039,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.531,0.0352,0.0313,-0.0039,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.542,0.0156,0.0000,0.0078,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.552,0.0156,0.0000,0.0078,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.564,0.0156,0.0000,0.0078,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.574,0.0156,0.0000,0.0078,3,0.9420,0.0432,-0.2413,0.2296,0,3.1416,
2.585,0.0156,0.0000,0.0078,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.596,-0.0117,0.0273,-0.0195,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.608,-0.0117,0.0273,-0.0195,3,0.9420,0.0432,-0.2412,0.2296,0,3.1416,
2.618,-0.0117,0.0273,-0.0195,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.628,-0.0117,0.0273,-0.0195,3,0.9419,0.0432,-0.2413,0.2296,0,3.1416,
2.639,-0.0117,0.0273,-0.0195,3,0.9419,0.0431,-0.2413,0.2296,0,3.1416,
2.651,-0.0117,0.0273,-0.0195,3,0.9419,0.0431,-0.2412,0.2296,0,3.1416,
2.661,-0.0117,0.0195,-0.0195,3,0.9419,0.0431,-0.2412,0.2296,0,3.1416,
